Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 2240000/2240000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [4]
[64]     0.0    0.00    0.00 2240000         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [64]
-----------------------------------------------
                0.00    0.00  344064/344064      CachePerformanceAnalyzer::createMatrix(int, int) [33]
[65]     0.0    0.00    0.00  344064         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [65]
-----------------------------------------------
                0.00    0.00  181598/181598      bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [69]
[66]     0.0    0.00    0.00  181598         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [66]
-----------------------------------------------
                0.00    0.00  160000/160000      CachePerformanceAnalyzer::initializeParticles(CachePerformanceAnalyzer::ParticleSystemAoS&, unsigned long) [11]
[67]     0.0    0.00    0.00  160000         CachePerformanceAnalyzer::ParticleSystemAoS::setParticle(unsigned long, CachePerformanceAnalyzer::Particle const&) [67]
                0.00    0.00  160000/160000      std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::operator[](unsigned long) [68]
-----------------------------------------------
                0.00    0.00  160000/160000      CachePerformanceAnalyzer::ParticleSystemAoS::setParticle(unsigned long, CachePerformanceAnalyzer::Particle const&) [67]
[68]     0.0    0.00    0.00  160000         std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::operator[](unsigned long) [68]
-----------------------------------------------
                0.00    0.00   90799/90799       CachePerformanceAnalyzer::matrixSumColumnMajor(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [6]
[69]     0.0    0.00    0.00   90799         bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [69]
                0.00    0.00  181598/181598      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [66]
-----------------------------------------------
                0.00    0.00   90496/90496       CachePerformanceAnalyzer::matrixSumColumnMajor(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [6]
[70]     0.0    0.00    0.00   90496         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [70]
-----------------------------------------------
                0.00    0.00   90496/90496       CachePerformanceAnalyzer::matrixSumColumnMajor(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [6]
[71]     0.0    0.00    0.00   90496         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [71]
-----------------------------------------------
                0.00    0.00    3744/3744        unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [73]
[72]     0.0    0.00    0.00    3744         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [72]
-----------------------------------------------
                0.00    0.00    3744/3744        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [163]
[73]     0.0    0.00    0.00    3744         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [73]
                0.00    0.00    3744/3744        std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [72]
-----------------------------------------------
                0.00    0.00    3738/3738        unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [75]
[74]     0.0    0.00    0.00    3738         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [74]
-----------------------------------------------
                0.00    0.00    3738/3738        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [163]
[75]     0.0    0.00    0.00    3738         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [75]
                0.00    0.00    3738/3738        std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [74]
-----------------------------------------------
                0.00    0.00       2/1810        void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [263]
                0.00    0.00       3/1810        std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [220]
                0.00    0.00       6/1810        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [46]
                0.00    0.00     896/1810        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [37]
                0.00    0.00     903/1810        std::vector<int, std::allocator<int> >::~vector() [94]
[76]     0.0    0.00    0.00    1810         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [76]
-----------------------------------------------
                0.00    0.00       1/1807        main [1]
                0.00    0.00       3/1807        CachePerformanceAnalyzer::createMatrix(int, int) [33]
                0.00    0.00       4/1807        std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [179]
                0.00    0.00     896/1807        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [37]
                0.00    0.00     903/1807        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [89]
[77]     0.0    0.00    0.00    1807         std::__new_allocator<int>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       8/1800        bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [177]
                0.00    0.00    1792/1800        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [82]
[78]     0.0    0.00    0.00    1800         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [78]
-----------------------------------------------
                0.00    0.00     897/1794        std::vector<int, std::allocator<int> >::begin() const [100]
                0.00    0.00     897/1794        std::vector<int, std::allocator<int> >::end() const [99]
[79]     0.0    0.00    0.00    1794         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [79]
-----------------------------------------------
                0.00    0.00     896/1792        void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [158]
                0.00    0.00     896/1792        std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [42]
[80]     0.0    0.00    0.00    1792         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [80]
-----------------------------------------------
                0.00    0.00    1792/1792        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [109]
[81]     0.0    0.00    0.00    1792         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [81]
-----------------------------------------------
                0.00    0.00    1792/1792        int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [106]
[82]     0.0    0.00    0.00    1792         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [82]
